ScoreMargin,Bot_v_Bot,Winner,WinScore,LoseScore
3,Human vs Random,Random,37,34
4,Human vs Random,Human,36,32
7,Human vs Random,Human,37,30
6,Human vs Random,Random,38,32
13,Human vs Random,Random,39,26
8,Human vs Random,Random,37,29
2,Human vs Random,Random,36,34
1,Human vs Random,Random,34,33
7,Human vs Random,Human,40,33
11,Human vs Random,Random,41,30
16,Human vs Random,Random,42,26
7,Human vs Random,Random,38,31
13,Human vs Random,Random,46,33
1,Human vs Random,Human,34,33
10,Human vs Random,Random,41,31
3,Human vs Random,Human,29,26
2,Human vs Random,Human,36,34
5,Human vs Random,Human,39,34
13,Human vs Random,Random,41,28
3,Human vs Random,Human,36,33
5,Human vs Random,Random,35,30
15,Human vs Random,Human,39,24
12,Human vs Random,Human,37,25
9,Human vs Random,Human,41,32
7,Human vs Random,Human,35,28
24,Human vs Random,Human,47,23
16,Human vs Random,Human,43,27
6,Human vs Random,Human,39,33
10,Human vs Random,Random,38,28
17,Human vs Random,Random,42,25
5,Human vs Random,Human,35,30
5,Human vs Random,Random,39,34
7,Human vs Random,Random,36,29
8,Human vs Random,Human,34,26
10,Human vs Random,Random,36,26
6,Human vs Random,Human,33,27
12,Human vs Random,Random,43,31
12,Human vs Random,Random,39,27
2,Human vs Random,Human,36,34
6,Human vs Random,Human,38,32
14,Human vs Random,Human,35,21
2,Human vs Random,Human,38,36
5,Human vs Random,Human,32,27
5,Human vs Random,Human,35,30
11,Human vs Random,Human,36,25
4,Human vs Random,Random,36,32
18,Human vs Random,Human,44,26
2,Human vs Random,Human,35,33
7,Human vs Random,Random,37,30
13,Human vs Random,Random,35,22
6,Human vs Random,Random,33,27
2,Human vs Random,Human,32,30
1,Human vs Random,Human,33,32
10,Human vs Random,Human,39,29
13,Human vs Random,Random,42,29
3,Human vs Random,Random,34,31
5,Human vs Random,Human,38,33
1,Human vs Random,Human,35,34
14,Human vs Random,Human,43,29
3,Human vs Random,Human,37,34
14,Human vs Random,Random,41,27
1,Human vs Random,Human,33,32
7,Human vs Random,Random,36,29
2,Human vs Random,Random,36,34
2,Human vs Random,Human,34,32
1,Human vs Random,Random,36,35
5,Human vs Random,Random,38,33
9,Human vs Random,Random,41,32
0,Human vs Random,No one,34,34
11,Human vs Random,Random,40,29
6,Human vs Random,Human,33,27
1,Human vs Random,Human,30,29
8,Human vs Random,Random,35,27
3,Human vs Random,Human,35,32
6,Human vs Random,Human,38,32
8,Human vs Random,Random,34,26
2,Human vs Random,Random,34,32
17,Human vs Random,Human,42,25
9,Human vs Random,Random,37,28
5,Human vs Random,Human,38,33
2,Human vs Random,Human,28,26
1,Human vs Random,Human,34,33
5,Human vs Random,Human,34,29
1,Human vs Random,Human,38,37
1,Human vs Random,Random,32,31
4,Human vs Random,Human,33,29
1,Human vs Random,Human,37,36
13,Human vs Random,Human,41,28
4,Human vs Random,Human,39,35
7,Human vs Random,Random,40,33
11,Human vs Random,Human,38,27
11,Human vs Random,Random,39,28
9,Human vs Random,Random,40,31
1,Human vs Random,Human,36,35
3,Human vs Random,Human,38,35
17,Human vs Random,Human,41,24
3,Human vs Random,Human,29,26
8,Human vs Random,Random,40,32
9,Human vs Random,Human,39,30
10,Human vs Random,Human,36,26
12,Human vs Random,Human,41,29
18,Human vs Random,Random,44,26
8,Human vs Random,Random,38,30
6,Human vs Random,Human,36,30
2,Human vs Random,Random,33,31
1,Human vs Random,Random,35,34
11,Human vs Random,Random,39,28
1,Human vs Random,Human,32,31
5,Human vs Random,Random,36,31
22,Human vs Random,Random,42,20
7,Human vs Random,Human,32,25
5,Human vs Random,Human,32,27
8,Human vs Random,Human,41,33
9,Human vs Random,Human,34,25
9,Human vs Random,Human,38,29
4,Human vs Random,Human,33,29
16,Human vs Random,Random,45,29
4,Human vs Random,Human,43,39
1,Human vs Random,Human,27,26
5,Human vs Random,Human,39,34
0,Human vs Random,No one,32,32
2,Human vs Random,Human,37,35
5,Human vs Random,Random,34,29
6,Human vs Random,Human,36,30
6,Human vs Random,Human,33,27
0,Human vs Random,No one,33,33
5,Human vs Random,Human,35,30
3,Human vs Random,Human,39,36
2,Human vs Random,Human,35,33
5,Human vs Random,Human,33,28
12,Human vs Random,Human,39,27
4,Human vs Random,Random,36,32
0,Human vs Random,No one,29,29
3,Human vs Random,Human,38,35
2,Human vs Random,Human,36,34
7,Human vs Random,Random,39,32
2,Human vs Random,Human,36,34
3,Human vs Random,Random,40,37
9,Human vs Random,Human,34,25
5,Human vs Random,Random,37,32
3,Human vs Random,Random,38,35
6,Human vs Random,Random,43,37
3,Human vs Random,Random,34,31
11,Human vs Random,Random,42,31
4,Human vs Random,Random,41,37
5,Human vs Random,Random,35,30
11,Human vs Random,Random,33,22
8,Human vs Random,Random,36,28
0,Human vs Random,No one,34,34
2,Human vs Random,Human,33,31
8,Human vs Random,Human,39,31
3,Human vs Random,Random,34,31
9,Human vs Random,Random,37,28
3,Human vs Random,Random,36,33
5,Human vs Random,Random,34,29
6,Human vs Random,Random,33,27
2,Human vs Random,Human,33,31
5,Human vs Random,Random,31,26
5,Human vs Random,Random,38,33
11,Human vs Random,Human,39,28
6,Human vs Random,Human,34,28
0,Human vs Random,No one,36,36
1,Human vs Random,Random,36,35
6,Human vs Random,Human,37,31
6,Human vs Random,Random,32,26
9,Human vs Random,Human,40,31
8,Human vs Random,Random,42,34
16,Human vs Random,Random,40,24
7,Human vs Random,Human,34,27
0,Human vs Random,No one,34,34
7,Human vs Random,Human,39,32
9,Human vs Random,Random,38,29
9,Human vs Random,Random,37,28
3,Human vs Random,Human,32,29
4,Human vs Random,Human,35,31
20,Human vs Random,Random,43,23
5,Human vs Random,Human,38,33
8,Human vs Random,Random,40,32
1,Human vs Random,Random,31,30
1,Human vs Random,Human,33,32
1,Human vs Random,Human,33,32
1,Human vs Random,Human,34,33
3,Human vs Random,Random,37,34
0,Human vs Random,No one,30,30
3,Human vs Random,Human,35,32
1,Human vs Random,Random,36,35
3,Human vs Random,Random,35,32
2,Human vs Random,Random,35,33
9,Human vs Random,Human,37,28
16,Human vs Random,Human,41,25
2,Human vs Random,Random,32,30
13,Human vs Random,Human,38,25
12,Human vs Random,Random,36,24
4,Human vs Random,Random,35,31
10,Human vs Random,Human,37,27
1,Human vs Random,Human,35,34
3,Human vs Random,Random,38,35
1,Human vs Random,Human,34,33
3,Human vs Random,Random,37,34
5,Human vs Random,Human,33,28
9,Human vs Random,Human,36,27
1,Human vs Random,Human,36,35
8,Human vs Random,Human,37,29
3,Human vs Random,Random,34,31
21,Human vs Random,Human,46,25
3,Human vs Random,Human,36,33
5,Human vs Random,Random,35,30
7,Human vs Random,Random,37,30
14,Human vs Random,Human,40,26
7,Human vs Random,Random,40,33
2,Human vs Random,Human,31,29
5,Human vs Random,Random,37,32
13,Human vs Random,Human,38,25
13,Human vs Random,Human,36,23
6,Human vs Random,Random,33,27
2,Human vs Random,Human,33,31
7,Human vs Random,Human,32,25
9,Human vs Random,Human,37,28
1,Human vs Random,Human,33,32
3,Human vs Random,Random,35,32
2,Human vs Random,Human,35,33
1,Human vs Random,Human,30,29
1,Human vs Random,Random,36,35
3,Human vs Random,Human,29,26
4,Human vs Random,Random,36,32
15,Human vs Random,Human,42,27
7,Human vs Random,Random,42,35
7,Human vs Random,Human,35,28
2,Human vs Random,Random,35,33
12,Human vs Random,Random,39,27
1,Human vs Random,Random,34,33
15,Human vs Random,Random,46,31
5,Human vs Random,Random,38,33
6,Human vs Random,Human,35,29
7,Human vs Random,Random,39,32
3,Human vs Random,Random,35,32
1,Human vs Random,Human,32,31
7,Human vs Random,Human,38,31
3,Human vs Random,Human,31,28
9,Human vs Random,Random,37,28
3,Human vs Random,Random,35,32
7,Human vs Random,Random,34,27
3,Human vs Random,Random,41,38
5,Human vs Random,Human,39,34
3,Human vs Random,Random,34,31
18,Human vs Random,Random,42,24
1,Human vs Random,Random,36,35
6,Human vs Random,Random,32,26
16,Human vs Random,Human,41,25
10,Human vs Random,Random,42,32
11,Human vs Random,Random,42,31
4,Human vs Random,Human,36,32
4,Human vs Random,Random,34,30
1,Human vs Random,Random,35,34
13,Human vs Random,Random,39,26
10,Human vs Random,Random,38,28
1,Human vs Random,Human,32,31
2,Human vs Random,Random,36,34
0,Human vs Random,No one,34,34
20,Human vs Random,Human,43,23
9,Human vs Random,Human,40,31
3,Human vs Random,Random,35,32
10,Human vs Random,Human,39,29
1,Human vs Random,Human,33,32
11,Human vs Random,Human,39,28
2,Human vs Random,Random,34,32
4,Human vs Random,Human,38,34
3,Human vs Random,Human,39,36
2,Human vs Random,Human,32,30
3,Human vs Random,Random,36,33
28,Human vs Random,Human,48,20
3,Human vs Random,Random,42,39
0,Human vs Random,No one,34,34
12,Human vs Random,Random,41,29
14,Human vs Random,Human,40,26
7,Human vs Random,Random,40,33
20,Human vs Random,Random,42,22
17,Human vs Random,Random,41,24
2,Human vs Random,Random,34,32
11,Human vs Random,Random,38,27
2,Human vs Random,Human,35,33
7,Human vs Random,Human,33,26
2,Human vs Random,Human,34,32
7,Human vs Random,Random,39,32
3,Human vs Random,Random,35,32
2,Human vs Random,Random,35,33
3,Human vs Random,Human,33,30
0,Human vs Random,No one,33,33
0,Human vs Random,No one,30,30
23,Human vs Random,Human,45,22
5,Human vs Random,Random,37,32
2,Human vs Random,Random,31,29
6,Human vs Random,Human,30,24
8,Human vs Random,Random,36,28
1,Human vs Random,Random,33,32
3,Human vs Random,Human,39,36
7,Human vs Random,Random,39,32
6,Human vs Random,Human,39,33
10,Human vs Random,Human,39,29
11,Human vs Random,Random,44,33
2,Human vs Random,Random,39,37
2,Human vs Random,Human,33,31
6,Human vs Random,Human,35,29
13,Human vs Random,Random,40,27
8,Human vs Random,Random,37,29
30,Human vs Random,Human,47,17
1,Human vs Random,Human,36,35
5,Human vs Random,Random,36,31
2,Human vs Random,Human,32,30
5,Human vs Random,Random,36,31
11,Human vs Random,Human,38,27
2,Human vs Random,Human,35,33
21,Human vs Random,Human,45,24
12,Human vs Random,Random,40,28
3,Human vs Random,Random,33,30
3,Human vs Random,Human,33,30
2,Human vs Random,Random,35,33
2,Human vs Random,Human,33,31
4,Human vs Random,Human,36,32
6,Human vs Random,Human,38,32
10,Human vs Random,Random,35,25
2,Human vs Random,Human,32,30
9,Human vs Random,Human,41,32
15,Human vs Random,Human,43,28
8,Human vs Random,Human,41,33
14,Human vs Random,Human,39,25
8,Human vs Random,Random,37,29
14,Human vs Random,Random,39,25
9,Human vs Random,Human,39,30
2,Human vs Random,Human,34,32
4,Human vs Random,Human,35,31
3,Human vs Random,Human,34,31
4,Human vs Random,Human,33,29
4,Human vs Random,Random,32,28
1,Human vs Random,Human,34,33
16,Human vs Random,Human,43,27
6,Human vs Random,Human,36,30
8,Human vs Random,Random,39,31
4,Human vs Random,Human,40,36
0,Human vs Random,No one,36,36
3,Human vs Random,Human,33,30
0,Human vs Random,No one,36,36
6,Human vs Random,Random,42,36
9,Human vs Random,Human,37,28
3,Human vs Random,Human,32,29
10,Human vs Random,Random,35,25
8,Human vs Random,Random,33,25
0,Human vs Random,No one,34,34
6,Human vs Random,Random,36,30
1,Human vs Random,Random,35,34
2,Human vs Random,Random,35,33
5,Human vs Random,Random,33,28
4,Human vs Random,Random,32,28
14,Human vs Random,Random,41,27
10,Human vs Random,Human,37,27
1,Human vs Random,Random,32,31
2,Human vs Random,Human,36,34
6,Human vs Random,Human,32,26
14,Human vs Random,Human,43,29
7,Human vs Random,Human,35,28
2,Human vs Random,Human,37,35
6,Human vs Random,Human,40,34
0,Human vs Random,No one,31,31
2,Human vs Random,Human,36,34
2,Human vs Random,Random,35,33
0,Human vs Random,No one,32,32
4,Human vs Random,Human,38,34
10,Human vs Random,Human,38,28
1,Human vs Random,Human,36,35
10,Human vs Random,Human,43,33
1,Human vs Random,Human,29,28
23,Human vs Random,Human,48,25
3,Human vs Random,Random,34,31
0,Human vs Random,No one,34,34
3,Human vs Random,Random,33,30
10,Human vs Random,Human,40,30
2,Human vs Random,Random,37,35
19,Human vs Random,Human,46,27
21,Human vs Random,Human,42,21
3,Human vs Random,Random,32,29
3,Human vs Random,Random,33,30
2,Human vs Random,Human,34,32
2,Human vs Random,Human,37,35
3,Human vs Random,Random,33,30
4,Human vs Random,Random,28,24
1,Human vs Random,Human,32,31
12,Human vs Random,Human,41,29
8,Human vs Random,Human,35,27
8,Human vs Random,Human,36,28
4,Human vs Random,Human,34,30
7,Human vs Random,Random,37,30
5,Human vs Random,Random,39,34
11,Human vs Random,Human,38,27
2,Human vs Random,Random,35,33
5,Human vs Random,Human,35,30
5,Human vs Random,Human,37,32
5,Human vs Random,Random,35,30
13,Human vs Random,Random,35,22
13,Human vs Random,Random,37,24
1,Human vs Random,Random,32,31
8,Human vs Random,Random,35,27
11,Human vs Random,Human,35,24
2,Human vs Random,Random,30,28
3,Human vs Random,Human,36,33
18,Human vs Random,Human,37,19
13,Human vs Random,Random,40,27
11,Human vs Random,Random,35,24
3,Human vs Random,Random,38,35
2,Human vs Random,Human,32,30
5,Human vs Random,Random,35,30
6,Human vs Random,Random,41,35
7,Human vs Random,Human,37,30
3,Human vs Random,Random,36,33
1,Human vs Random,Human,37,36
8,Human vs Random,Human,32,24
12,Human vs Random,Human,37,25
1,Human vs Random,Random,32,31
2,Human vs Random,Random,32,30
3,Human vs Random,Human,35,32
13,Human vs Random,Random,41,28
9,Human vs Random,Human,38,29
10,Human vs Random,Human,39,29
1,Human vs Random,Human,30,29
2,Human vs Random,Random,36,34
6,Human vs Random,Random,36,30
6,Human vs Random,Random,39,33
4,Human vs Random,Human,38,34
0,Human vs Random,No one,32,32
7,Human vs Random,Human,39,32
4,Human vs Random,Random,34,30
5,Human vs Random,Random,32,27
4,Human vs Random,Random,31,27
10,Human vs Random,Human,37,27
5,Human vs Random,Human,38,33
1,Human vs Random,Human,35,34
11,Human vs Random,Human,41,30
3,Human vs Random,Human,31,28
7,Human vs Random,Human,39,32
14,Human vs Random,Human,41,27
8,Human vs Random,Human,40,32
7,Human vs Random,Random,40,33
9,Human vs Random,Human,38,29
16,Human vs Random,Human,42,26
4,Human vs Random,Random,30,26
5,Human vs Random,Human,33,28
7,Human vs Random,Random,34,27
10,Human vs Random,Human,37,27
5,Human vs Random,Human,30,25
1,Human vs Random,Human,32,31
10,Human vs Random,Random,38,28
1,Human vs Random,Human,35,34
10,Human vs Random,Human,43,33
8,Human vs Random,Human,33,25
0,Human vs Random,No one,35,35
19,Human vs Random,Human,40,21
5,Human vs Random,Human,35,30
6,Human vs Random,Random,34,28
8,Human vs Random,Random,41,33
7,Human vs Random,Random,33,26
14,Human vs Random,Human,38,24
4,Human vs Random,Random,33,29
3,Human vs Random,Human,35,32
1,Human vs Random,Random,31,30
3,Human vs Random,Random,28,25
7,Human vs Random,Human,36,29
4,Human vs Random,Human,35,31
2,Human vs Random,Random,34,32
7,Human vs Random,Random,39,32
22,Human vs Random,Human,39,17
3,Human vs Random,Human,39,36
5,Human vs Random,Random,38,33
21,Human vs Random,Random,47,26
3,Human vs Random,Random,34,31
5,Human vs Random,Random,39,34
4,Human vs Random,Random,30,26
6,Human vs Random,Random,37,31
5,Human vs Random,Random,38,33
11,Human vs Random,Human,40,29
2,Human vs Random,Human,34,32
11,Human vs Random,Human,38,27
13,Human vs Random,Human,41,28
14,Human vs Random,Human,42,28
5,Human vs Random,Random,37,32
11,Human vs Random,Random,42,31
3,Human vs Random,Human,36,33
3,Human vs Random,Random,34,31
5,Human vs Random,Human,35,30
0,Human vs Random,No one,35,35
1,Human vs Random,Human,32,31
7,Human vs Random,Human,37,30
5,Human vs Random,Random,40,35
1,Human vs Random,Human,29,28
17,Human vs Random,Random,42,25
1,Human vs Random,Human,36,35
0,Human vs Random,No one,34,34
12,Human vs Random,Random,36,24
1,Human vs Random,Human,31,30
3,Human vs Random,Random,35,32
6,Human vs Random,Human,37,31
3,Human vs Random,Human,35,32
6,Human vs Random,Random,38,32
6,Human vs Random,Human,33,27
4,Human vs Random,Human,31,27
2,Human vs Random,Human,35,33
12,Human vs Random,Random,39,27
1,Human vs Random,Random,29,28
8,Human vs Random,Human,37,29
2,Human vs Random,Random,40,38
2,Human vs Random,Human,33,31
4,Human vs Random,Human,36,32
1,Human vs Random,Random,36,35
1,Human vs Random,Random,30,29
4,Human vs Random,Random,36,32
9,Human vs Random,Random,42,33
1,Human vs Random,Human,32,31
3,Human vs Random,Human,37,34
2,Human vs Random,Random,35,33
20,Human vs Random,Human,47,27
12,Human vs Random,Random,40,28
3,Human vs Random,Random,33,30
1,Human vs Random,Random,30,29
12,Human vs Random,Random,37,25
13,Human vs Random,Random,40,27
5,Human vs Random,Random,39,34
12,Human vs Random,Human,41,29
11,Human vs Random,Random,38,27
5,Human vs Random,Random,36,31
2,Human vs Random,Human,36,34
5,Human vs Random,Human,35,30
2,Human vs Random,Human,37,35
10,Human vs Random,Random,41,31
3,Human vs Random,Random,35,32
3,Human vs Random,Random,35,32
0,Human vs Random,No one,33,33
4,Human vs Random,Random,36,32
4,Human vs Random,Human,36,32
15,Human vs Random,Random,43,28
9,Human vs Random,Human,35,26
9,Human vs Random,Human,38,29
2,Human vs Random,Random,35,33
1,Human vs Random,Random,33,32
9,Human vs Random,Human,40,31
4,Human vs Random,Human,35,31
2,Human vs Random,Human,36,34
8,Human vs Random,Human,41,33
2,Human vs Random,Human,35,33
2,Human vs Random,Random,38,36
6,Human vs Random,Human,36,30
9,Human vs Random,Human,39,30
10,Human vs Random,Human,39,29
12,Human vs Random,Random,40,28
4,Human vs Random,Random,34,30
0,Human vs Random,No one,35,35
13,Human vs Random,Human,38,25
7,Human vs Random,Random,37,30
2,Human vs Random,Human,35,33
1,Human vs Random,Human,33,32
4,Human vs Random,Human,35,31
6,Human vs Random,Random,38,32
12,Human vs Random,Random,40,28
3,Human vs Random,Human,35,32
3,Human vs Random,Human,32,29
6,Human vs Random,Random,37,31
2,Human vs Random,Random,35,33
0,Human vs Random,No one,34,34
3,Human vs Random,Human,34,31
13,Human vs Random,Human,41,28
0,Human vs Random,No one,34,34
4,Human vs Random,Random,37,33
9,Human vs Random,Random,37,28
1,Human vs Random,Random,38,37
1,Human vs Random,Random,34,33
11,Human vs Random,Human,37,26
7,Human vs Random,Human,36,29
2,Human vs Random,Human,33,31
2,Human vs Random,Random,31,29
1,Human vs Random,Random,32,31
8,Human vs Random,Human,34,26
6,Human vs Random,Human,33,27
18,Human vs Random,Human,40,22
3,Human vs Random,Human,31,28
14,Human vs Random,Random,42,28
5,Human vs Random,Human,37,32
7,Human vs Random,Random,37,30
9,Human vs Random,Random,36,27
10,Human vs Random,Human,40,30
5,Human vs Random,Human,34,29
16,Human vs Random,Random,39,23
6,Human vs Random,Human,34,28
10,Human vs Random,Random,37,27
0,Human vs Random,No one,28,28
11,Human vs Random,Human,45,34
1,Human vs Random,Human,31,30
8,Human vs Random,Human,37,29
4,Human vs Random,Random,33,29
9,Human vs Random,Human,39,30
8,Human vs Random,Human,33,25
1,Human vs Random,Random,33,32
3,Human vs Random,Random,30,27
2,Human vs Random,Random,31,29
5,Human vs Random,Random,38,33
9,Human vs Random,Random,39,30
1,Human vs Random,Random,32,31
14,Human vs Random,Human,40,26
11,Human vs Random,Human,40,29
5,Human vs Random,Random,35,30
7,Human vs Random,Random,36,29
3,Human vs Random,Random,33,30
16,Human vs Random,Random,39,23
13,Human vs Random,Human,41,28
9,Human vs Random,Random,41,32
4,Human vs Random,Human,33,29
16,Human vs Random,Human,42,26
10,Human vs Random,Random,37,27
4,Human vs Random,Human,33,29
2,Human vs Random,Human,36,34
1,Human vs Random,Human,32,31
2,Human vs Random,Human,33,31
9,Human vs Random,Human,36,27
8,Human vs Random,Random,40,32
4,Human vs Random,Random,31,27
3,Human vs Random,Random,35,32
4,Human vs Random,Human,38,34
15,Human vs Random,Human,36,21
11,Human vs Human,Human,37,26
1,Human vs Human,Human,34,33
2,Human vs Human,Human,37,35
13,Human vs Human,Human,37,24
9,Human vs Human,Human,34,25
11,Human vs Human,Human,37,26
12,Human vs Human,Human,42,30
3,Human vs Human,Human,34,31
6,Human vs Human,Human,33,27
4,Human vs Human,Human,33,29
3,Human vs Human,Human,36,33
17,Human vs Human,Human,40,23
11,Human vs Human,Human,35,24
24,Human vs Human,Human,51,27
5,Human vs Human,Human,36,31
7,Human vs Human,Human,39,32
5,Human vs Human,Human,36,31
2,Human vs Human,Human,35,33
7,Human vs Human,Human,38,31
14,Human vs Human,Human,38,24
11,Human vs Human,Human,37,26
21,Human vs Human,Human,46,25
1,Human vs Human,Human,38,37
5,Human vs Human,Human,36,31
12,Human vs Human,Human,40,28
25,Human vs Human,Human,43,18
12,Human vs Human,Human,36,24
9,Human vs Human,Human,41,32
1,Human vs Human,Human,29,28
17,Human vs Human,Human,43,26
0,Human vs Human,No one,31,31
16,Human vs Human,Human,40,24
5,Human vs Human,Human,36,31
16,Human vs Human,Human,40,24
5,Human vs Human,Human,41,36
5,Human vs Human,Human,37,32
4,Human vs Human,Human,33,29
9,Human vs Human,Human,40,31
4,Human vs Human,Human,37,33
23,Human vs Human,Human,47,24
4,Human vs Human,Human,31,27
8,Human vs Human,Human,39,31
4,Human vs Human,Human,39,35
19,Human vs Human,Human,48,29
6,Human vs Human,Human,31,25
2,Human vs Human,Human,33,31
11,Human vs Human,Human,40,29
8,Human vs Human,Human,39,31
17,Human vs Human,Human,44,27
0,Human vs Human,No one,33,33
2,Human vs Human,Human,29,27
8,Human vs Human,Human,42,34
8,Human vs Human,Human,39,31
22,Human vs Human,Human,48,26
12,Human vs Human,Human,38,26
4,Human vs Human,Human,37,33
3,Human vs Human,Human,34,31
5,Human vs Human,Human,40,35
1,Human vs Human,Human,32,31
8,Human vs Human,Human,40,32
3,Human vs Human,Human,30,27
9,Human vs Human,Human,37,28
4,Human vs Human,Human,35,31
3,Human vs Human,Human,32,29
2,Human vs Human,Human,26,24
14,Human vs Human,Human,41,27
15,Human vs Human,Human,37,22
9,Human vs Human,Human,44,35
10,Human vs Human,Human,41,31
11,Human vs Human,Human,39,28
12,Human vs Human,Human,35,23
5,Human vs Human,Human,36,31
4,Human vs Human,Human,36,32
1,Human vs Human,Human,28,27
7,Human vs Human,Human,32,25
8,Human vs Human,Human,36,28
15,Human vs Human,Human,34,19
8,Human vs Human,Human,37,29
6,Human vs Human,Human,39,33
1,Human vs Human,Human,35,34
17,Human vs Human,Human,48,31
1,Human vs Human,Human,34,33
15,Human vs Human,Human,42,27
14,Human vs Human,Human,41,27
18,Human vs Human,Human,50,32
8,Human vs Human,Human,36,28
13,Human vs Human,Human,42,29
10,Human vs Human,Human,38,28
0,Human vs Human,No one,37,37
7,Human vs Human,Human,40,33
9,Human vs Human,Human,35,26
10,Human vs Human,Human,36,26
6,Human vs Human,Human,36,30
1,Human vs Human,Human,31,30
7,Human vs Human,Human,31,24
20,Human vs Human,Human,48,28
16,Human vs Human,Human,38,22
10,Human vs Human,Human,36,26
2,Human vs Human,Human,36,34
9,Human vs Human,Human,33,24
1,Human vs Human,Human,29,28
10,Human vs Human,Human,40,30
10,Human vs Human,Human,41,31
3,Human vs Human,Human,37,34
9,Human vs Human,Human,39,30
6,Human vs Human,Human,34,28
14,Human vs Human,Human,39,25
7,Human vs Human,Human,33,26
10,Human vs Human,Human,38,28
5,Human vs Human,Human,33,28
7,Human vs Human,Human,31,24
16,Human vs Human,Human,46,30
2,Human vs Human,Human,36,34
15,Human vs Human,Human,35,20
1,Human vs Human,Human,33,32
3,Human vs Human,Human,36,33
15,Human vs Human,Human,42,27
5,Human vs Human,Human,35,30
9,Human vs Human,Human,41,32
4,Human vs Human,Human,36,32
17,Human vs Human,Human,41,24
1,Human vs Human,Human,33,32
8,Human vs Human,Human,39,31
2,Human vs Human,Human,40,38
9,Human vs Human,Human,40,31
2,Human vs Human,Human,32,30
1,Human vs Human,Human,39,38
3,Human vs Human,Human,33,30
9,Human vs Human,Human,38,29
15,Human vs Human,Human,45,30
13,Human vs Human,Human,36,23
11,Human vs Human,Human,38,27
9,Human vs Human,Human,36,27
13,Human vs Human,Human,40,27
4,Human vs Human,Human,30,26
1,Human vs Human,Human,33,32
6,Human vs Human,Human,37,31
5,Human vs Human,Human,35,30
22,Human vs Human,Human,45,23
3,Human vs Human,Human,38,35
6,Human vs Human,Human,37,31
8,Human vs Human,Human,42,34
2,Human vs Human,Human,36,34
6,Human vs Human,Human,29,23
19,Human vs Human,Human,43,24
4,Human vs Human,Human,32,28
2,Human vs Human,Human,35,33
6,Human vs Human,Human,26,20
5,Human vs Human,Human,34,29
9,Human vs Human,Human,39,30
15,Human vs Human,Human,44,29
7,Human vs Human,Human,35,28
2,Human vs Human,Human,33,31
9,Human vs Human,Human,33,24
9,Human vs Human,Human,34,25
13,Human vs Human,Human,39,26
1,Human vs Human,Human,38,37
18,Human vs Human,Human,41,23
14,Human vs Human,Human,40,26
13,Human vs Human,Human,40,27
10,Human vs Human,Human,39,29
10,Human vs Human,Human,37,27
12,Human vs Human,Human,42,30
8,Human vs Human,Human,38,30
14,Human vs Human,Human,41,27
17,Human vs Human,Human,43,26
4,Human vs Human,Human,39,35
15,Human vs Human,Human,43,28
4,Human vs Human,Human,40,36
8,Human vs Human,Human,36,28
0,Human vs Human,No one,31,31
2,Human vs Human,Human,32,30
46,Human vs Human,Human,61,15
